Species	Molecular weight	Collision diameter	kb* inverse  Collision energy (k/eps)
c13ooh11-2h	0.215	7.24e-10	0.00113428840416964
c13ooh2-1	0.215	7.27e-10	0.00120989207762668
c13ooh5-2f	0.215	7.24e-10	0.00113428840416964
c13ooh12-2i	0.215	7.24e-10	0.00113428840416964
c13h27oo-9-2	0.215	7.24e-10	0.00113428840416964
c13ooh9-2g	0.215	7.24e-10	0.00113428840416964
c13ooh9-2f	0.215	7.24e-10	0.00113428840416964
c13ooh7-2f	0.215	7.24e-10	0.00113428840416964
c13ooh9-2l	0.215	7.24e-10	0.00113428840416964
c13ooh3-2d	0.215	7.24e-10	0.00113428840416964
c13ooh2-2e	0.215	7.24e-10	0.00113428840416964
c13ooh1-2e	0.215	7.24e-10	0.00113428840416964
c13ooh7-2d	0.215	7.24e-10	0.00113428840416964
c13ooh4-2g	0.215	7.24e-10	0.00113428840416964
c13ooh12-2k	0.215	7.24e-10	0.00113428840416964
c13h27ooh-4-2	0.216	7.24e-10	0.00113428840416964
c13h27ooh-1-2	0.216	7.24e-10	0.00113428840416964
c13h27o2h-1	0.216	7.27e-10	0.00120989207762668
c13h27ooh-8-2	0.216	7.24e-10	0.00113428840416964
c13h27ooh-9-2	0.216	7.24e-10	0.00113428840416964
c13ooh1-2	0.216	7.27e-10	0.00120989207762668
c13h27o2h-3	0.216	7.27e-10	0.00120989207762668
c13h27ooh-7-2	0.216	7.24e-10	0.00113428840416964
c13h27o2h-5	0.216	7.27e-10	0.00120989207762668
c13h27ooh-12-2	0.216	7.24e-10	0.00113428840416964
c13h27o2h-2	0.216	7.27e-10	0.00120989207762668
c13h27ooh-6-2	0.216	7.24e-10	0.00113428840416964
c12ket3-5-2	0.216	7.12e-10	0.00119935714457051
c12ket6-3	0.216	7.06e-10	0.0012671701556085
c12ket9-10-2	0.216	7.12e-10	0.00119935714457051
c12ket1-4	0.216	7.06e-10	0.0012671701556085
c12ket4-3	0.216	7.06e-10	0.0012671701556085
c12ket2-6	0.216	7.06e-10	0.0012671701556085
c12ket3-1-2	0.216	7.12e-10	0.00119935714457051
c12ket2-1	0.216	7.06e-10	0.0012671701556085
c12ket7-4-2	0.216	7.12e-10	0.00119935714457051
c12ket8-9-2	0.216	7.12e-10	0.00119935714457051
c12ket5-8	0.216	7.06e-10	0.0012671701556085
c12ket4-7-2	0.216	7.12e-10	0.00119935714457051
c12ket4-8-2	0.216	7.12e-10	0.00119935714457051
c12ket1-4-2	0.216	7.12e-10	0.00119935714457051
c12ket5-2	0.216	7.06e-10	0.0012671701556085
c12ket9-8-2	0.216	7.12e-10	0.00119935714457051
c12ket7-9-2	0.216	7.12e-10	0.00119935714457051
c12ket6-8	0.216	7.06e-10	0.0012671701556085
c12ket3-7-2	0.216	7.12e-10	0.00119935714457051
c12ket5-6	0.216	7.06e-10	0.0012671701556085
c12ket11-7-2	0.216	7.12e-10	0.00119935714457051
c12ket5-4-2	0.216	7.12e-10	0.00119935714457051
c12ket5-8-2	0.216	7.12e-10	0.00119935714457051
c12ket4-7	0.216	7.06e-10	0.0012671701556085
c12ket3-4-2	0.216	7.12e-10	0.00119935714457051
c12ket4-1-2	0.216	7.12e-10	0.00119935714457051
c12ket5-9-2	0.216	7.12e-10	0.00119935714457051
c12ket5-2-2	0.216	7.12e-10	0.00119935714457051
c12ket4-6-2	0.216	7.12e-10	0.00119935714457051
c12ket3-7	0.216	7.06e-10	0.0012671701556085
c12ket6-7	0.216	7.06e-10	0.0012671701556085
c12ket4-3-2	0.216	7.12e-10	0.00119935714457051
c12ket4-8	0.216	7.06e-10	0.0012671701556085
c12ket4-2-2	0.216	7.12e-10	0.00119935714457051
c12ket4-5	0.216	7.06e-10	0.0012671701556085
c12ket5-7-2	0.216	7.12e-10	0.00119935714457051
c12ket7-11-2	0.216	7.12e-10	0.00119935714457051
c12ket8-10-2	0.216	7.12e-10	0.00119935714457051
c12ket6-3-2	0.216	7.12e-10	0.00119935714457051
c12ket5-1	0.216	7.06e-10	0.0012671701556085
c12ket8-5-2	0.216	7.12e-10	0.00119935714457051
c12ket5-7	0.216	7.06e-10	0.0012671701556085
c12ket8-7-2	0.216	7.12e-10	0.00119935714457051
c12ket6-4	0.216	7.06e-10	0.0012671701556085
c12ket6-5	0.216	7.06e-10	0.0012671701556085
c12ket7-5-2	0.216	7.12e-10	0.00119935714457051
c12ket5-6-2	0.216	7.12e-10	0.00119935714457051
c12ket5-3-2	0.216	7.12e-10	0.00119935714457051
c12ket1-5	0.216	7.06e-10	0.0012671701556085
c12ket7-3-2	0.216	7.12e-10	0.00119935714457051
c12ket10-7-2	0.216	7.12e-10	0.00119935714457051
c11ooh1-2o2	0.219	6.8e-10	0.0013259082471493
c11ooh6-2o2	0.219	6.8e-10	0.0013259082471493
c11ooh4-oo7-2	0.219	6.68e-10	0.00145747099632717
c11ooh3-5o2	0.219	6.8e-10	0.0013259082471493
c11ooh6-oo4-2	0.219	6.68e-10	0.00145747099632717
c11ooh6-5o2	0.219	6.8e-10	0.0013259082471493
c11ooh5-8o2	0.219	6.8e-10	0.0013259082471493
c11ooh3-7o2	0.219	6.8e-10	0.0013259082471493
c11ooh9oo10-2	0.219	6.68e-10	0.00145747099632717
c11ooh3-4o2	0.219	6.8e-10	0.0013259082471493
c11ooh5-6o2	0.219	6.8e-10	0.0013259082471493
c11ooh7-oo4-2	0.219	6.68e-10	0.00145747099632717
c11ooh3-oo7-2	0.219	6.68e-10	0.00145747099632717
c11ooh8-oo7-2	0.219	6.68e-10	0.00145747099632717
c11ooh7oo10-2	0.219	6.68e-10	0.00145747099632717
c11ooh6oo10-2	0.219	6.68e-10	0.00145747099632717
c11ooh3-1o2	0.219	6.8e-10	0.0013259082471493
c11ooh1-oo3-2	0.219	6.68e-10	0.00145747099632717
c11ooh1-3o2	0.219	6.8e-10	0.0013259082471493
c11ooh6-oo2-2	0.219	6.68e-10	0.00145747099632717
c11ooh4-oo1-2	0.219	6.68e-10	0.00145747099632717
c11ooh10oo8-2	0.219	6.68e-10	0.00145747099632717
c11ooh9-oo8-2	0.219	6.68e-10	0.00145747099632717
c11ooh5-1o2	0.219	6.8e-10	0.0013259082471493
c11ooh1-oo2-2	0.219	6.68e-10	0.00145747099632717
c11ooh5-oo2-2	0.219	6.68e-10	0.00145747099632717
c11ooh4-oo6-2	0.219	6.68e-10	0.00145747099632717
c11ooh1-oo5-2	0.219	6.68e-10	0.00145747099632717
c11ooh3-oo2-2	0.219	6.68e-10	0.00145747099632717
c11ooh2-3o2	0.219	6.8e-10	0.0013259082471493
c11ooh3-oo5-2	0.219	6.68e-10	0.00145747099632717
c11ooh7-oo3-2	0.219	6.68e-10	0.00145747099632717
c11ooh2-oo3-2	0.219	6.68e-10	0.00145747099632717
c11ooh3-oo1-2	0.219	6.68e-10	0.00145747099632717
c11ooh6-3o2	0.219	6.8e-10	0.0013259082471493
c11ooh3-6o2	0.219	6.8e-10	0.0013259082471493
c11ooh4-1o2	0.219	6.8e-10	0.0013259082471493
c11ooh10oo6-2	0.219	6.68e-10	0.00145747099632717
c11ooh1-4o2	0.219	6.8e-10	0.0013259082471493
c11ooh5-3o2	0.219	6.8e-10	0.0013259082471493
c11ooh7-oo6-2	0.219	6.68e-10	0.00145747099632717
c11ooh4-7o2	0.219	6.8e-10	0.0013259082471493
c11ooh4-5o2	0.219	6.8e-10	0.0013259082471493
c11ooh6-oo8-2	0.219	6.68e-10	0.00145747099632717
c11ooh5-oo9-2	0.219	6.68e-10	0.00145747099632717
c11ooh6-oo3-2	0.219	6.68e-10	0.00145747099632717
c11ooh7-oo9-2	0.219	6.68e-10	0.00145747099632717
c16h31	0.223	7.7e-10	0.00105958019432701
nc12h25coc2h3	0.224	7.56e-10	0.000974611373714731
c16h32-8	0.224	7.7e-10	0.00105958019432701
c16h32-4-2	0.224	7.56e-10	0.000974611373714731
c16h32-9-2	0.224	7.56e-10	0.000974611373714731
c16h32-6	0.224	7.7e-10	0.00105958019432701
c16h32-11-2	0.224	7.56e-10	0.000974611373714731
c16h32-2-2	0.224	7.56e-10	0.000974611373714731
c16h32-14-2	0.224	7.56e-10	0.000974611373714731
c16h32-3	0.224	7.7e-10	0.00105958019432701
c16h32-1-2	0.224	7.56e-10	0.000974611373714731
c16h32-12-2	0.224	7.56e-10	0.000974611373714731
c16h32-4	0.224	7.7e-10	0.00105958019432701
c12coc2h4p	0.225	7.06e-10	0.0012671701556085
nc12h25coc2h4p	0.225	7.46e-10	0.00102285047971688
ic14h29co	0.225	7.46e-10	0.00102285047971688
c11coc3h6p	0.225	6.8e-10	0.0013259082471493
ic12h25coc2h4p	0.225	7.46e-10	0.00102285047971688
nc13h27coch2	0.225	7.56e-10	0.000974611373714731
c16h33-2j	0.225	7.56e-10	0.000974611373714731
c16h33-2c	0.225	7.56e-10	0.000974611373714731
c16h33-6	0.225	7.73e-10	0.00106505346568398
c16h33-2i	0.225	7.56e-10	0.000974611373714731
c16h33-2l	0.225	7.56e-10	0.000974611373714731
c16h33-1	0.225	7.73e-10	0.00106505346568398
c16h33-2d	0.225	7.56e-10	0.000974611373714731
c16h33-2g	0.225	7.56e-10	0.000974611373714731
c16h33-3	0.225	7.73e-10	0.00106505346568398
c16h33-5	0.225	7.73e-10	0.00106505346568398
c16h33-2a	0.225	7.56e-10	0.000974611373714731
c15h30o10-14-2	0.226	7.46e-10	0.00102285047971688
c15h30o1-2-2	0.226	7.46e-10	0.00102285047971688
c15h30o9-12-2	0.226	7.46e-10	0.00102285047971688
c15h30o6-8-2	0.226	7.46e-10	0.00102285047971688
c15o7-9	0.226	7.58e-10	0.00110513112380784
c15h30o3-4-2	0.226	7.46e-10	0.00102285047971688
c15h30o1-3-2	0.226	7.46e-10	0.00102285047971688
c15h30o10-11-2	0.226	7.46e-10	0.00102285047971688
c15h30o3-5-2	0.226	7.46e-10	0.00102285047971688
c15o3-5	0.226	7.58e-10	0.00110513112380784
c15h30o7-10-2	0.226	7.46e-10	0.00102285047971688
c15o2-6	0.226	7.58e-10	0.00110513112380784
c15h30o12-13-2	0.226	7.46e-10	0.00102285047971688
c15h30o8-9-2	0.226	7.46e-10	0.00102285047971688
c15o6-7	0.226	7.58e-10	0.00110513112380784
c15o1-3	0.226	7.58e-10	0.00110513112380784
c15o1-5	0.226	7.58e-10	0.00110513112380784
c15o5-8	0.226	7.58e-10	0.00110513112380784
c15h30o5-7-2	0.226	7.46e-10	0.00102285047971688
c15o3-7	0.226	7.58e-10	0.00110513112380784
c15h30o5-8-2	0.226	7.46e-10	0.00102285047971688
c15h30o7-8-2	0.226	7.46e-10	0.00102285047971688
c15o6-10	0.226	7.58e-10	0.00110513112380784
c15h30o1-1-2	0.226	7.46e-10	0.00102285047971688
c15h30o2-4-2	0.226	7.46e-10	0.00102285047971688
c15h30o8-12-2	0.226	7.46e-10	0.00102285047971688
ic14h29cho	0.226	7.46e-10	0.00102285047971688
c15h30o9-10-2	0.226	7.46e-10	0.00102285047971688
c15h30o2-5-2	0.226	7.46e-10	0.00102285047971688
c15h30o10-12-2	0.226	7.46e-10	0.00102285047971688
c15o2-4	0.226	7.58e-10	0.00110513112380784
c15o2-5	0.226	7.58e-10	0.00110513112380784
c15h30o3-7-2	0.226	7.46e-10	0.00102285047971688
c15h30o4-8-2	0.226	7.46e-10	0.00102285047971688
c15o1-4	0.226	7.58e-10	0.00110513112380784
c15h30o8-10-2	0.226	7.46e-10	0.00102285047971688
c15o2-3	0.226	7.58e-10	0.00110513112380784
c15h30o8-11-2	0.226	7.46e-10	0.00102285047971688
nc16h34	0.226	7.73e-10	0.00106505346568398
c15h31o-9-2	0.227	7.46e-10	0.00102285047971688
c15h31o-4-2	0.227	7.46e-10	0.00102285047971688
c15h31o-8	0.227	7.58e-10	0.00110513112380784
c15h31o-8-2	0.227	7.46e-10	0.00102285047971688
c15h31o-13-2	0.227	7.46e-10	0.00102285047971688
c15h31o-6-2	0.227	7.46e-10	0.00102285047971688
c15h31o-2	0.227	7.58e-10	0.00110513112380784
c15h31o-7	0.227	7.58e-10	0.00110513112380784
c15h31o-3-2	0.227	7.46e-10	0.00102285047971688
c15h31o-4	0.227	7.58e-10	0.00110513112380784
c15h31o-5-2	0.227	7.46e-10	0.00102285047971688
c14ooh7-2f	0.229	7.36e-10	0.00107580093379521
c14ooh5-2c	0.229	7.36e-10	0.00107580093379521
c14ooh3-2b	0.229	7.36e-10	0.00107580093379521
c14ooh3-1	0.229	7.48e-10	0.00116661611330176
c14ooh6-2d	0.229	7.36e-10	0.00107580093379521
c14ooh3-7	0.229	7.48e-10	0.00116661611330176
c14ooh4-2h	0.229	7.36e-10	0.00107580093379521
c14h29oo-7-2	0.229	7.36e-10	0.00107580093379521
c14ooh11-2j	0.229	7.36e-10	0.00107580093379521
c14ooh7-2j	0.229	7.36e-10	0.00107580093379521
c14ooh9-2e	0.229	7.36e-10	0.00107580093379521
c14ooh2-2f	0.229	7.36e-10	0.00107580093379521
c14ooh4-7	0.229	7.48e-10	0.00116661611330176
c14ooh1-4	0.229	7.48e-10	0.00116661611330176
c14ooh6-2b	0.229	7.36e-10	0.00107580093379521
c14h29o2-3	0.229	7.48e-10	0.00116661611330176
c14ooh7-2e	0.229	7.36e-10	0.00107580093379521
c14ooh7-3	0.229	7.48e-10	0.00116661611330176
c14ooh4-5	0.229	7.48e-10	0.00116661611330176
c14h29o2-5	0.229	7.48e-10	0.00116661611330176
c14ooh5-2g	0.229	7.36e-10	0.00107580093379521
c14h29o2-6	0.229	7.48e-10	0.00116661611330176
c14ooh6-8	0.229	7.48e-10	0.00116661611330176
c14ooh2-1	0.229	7.48e-10	0.00116661611330176
c14ooh13-2l	0.229	7.36e-10	0.00107580093379521
c14ooh4-2a	0.229	7.36e-10	0.00107580093379521
c14ooh5-4	0.229	7.48e-10	0.00116661611330176
c14ooh11-2m	0.229	7.36e-10	0.00107580093379521
c14ooh8-2j	0.229	7.36e-10	0.00107580093379521
c14ooh3-2e	0.229	7.36e-10	0.00107580093379521
c14ooh5-1	0.229	7.48e-10	0.00116661611330176
c14ooh10-2f	0.229	7.36e-10	0.00107580093379521
c14ooh10-2l	0.229	7.36e-10	0.00107580093379521
c14ooh7-2i	0.229	7.36e-10	0.00107580093379521
c14ooh4-2b	0.229	7.36e-10	0.00107580093379521
c14ooh12-2i	0.229	7.36e-10	0.00107580093379521
c14ooh11-2g	0.229	7.36e-10	0.00107580093379521
c14ooh5-2i	0.229	7.36e-10	0.00107580093379521
c14ooh6-2i	0.229	7.36e-10	0.00107580093379521
c14ooh8-2e	0.229	7.36e-10	0.00107580093379521
c14ooh6-2h	0.229	7.36e-10	0.00107580093379521
c14ooh13-2i	0.229	7.36e-10	0.00107580093379521
c14ooh4-2e	0.229	7.36e-10	0.00107580093379521
c14ooh1-3	0.229	7.48e-10	0.00116661611330176
c14ooh7-6	0.229	7.48e-10	0.00116661611330176
c14ooh4-6	0.229	7.48e-10	0.00116661611330176
c14h29oo-11-2	0.229	7.36e-10	0.00107580093379521
c14h29o2-1	0.229	7.48e-10	0.00116661611330176
c14ooh4-2f	0.229	7.36e-10	0.00107580093379521
c14ooh6-2j	0.229	7.36e-10	0.00107580093379521
c14ooh6-2e	0.229	7.36e-10	0.00107580093379521
c14ooh5-8	0.229	7.48e-10	0.00116661611330176
c14ooh2-2d	0.229	7.36e-10	0.00107580093379521
c14ooh13-2j	0.229	7.36e-10	0.00107580093379521
c14ooh10-2k	0.229	7.36e-10	0.00107580093379521
c14ooh2-4	0.229	7.48e-10	0.00116661611330176
c14ooh6-7	0.229	7.48e-10	0.00116661611330176
c14ooh8-2g	0.229	7.36e-10	0.00107580093379521
c14ooh6-2c	0.229	7.36e-10	0.00107580093379521
c14ooh12-2m	0.229	7.36e-10	0.00107580093379521
c14ooh7-2c	0.229	7.36e-10	0.00107580093379521
c14ooh4-3	0.229	7.48e-10	0.00116661611330176
c14h29oo-2-2	0.229	7.36e-10	0.00107580093379521
c14ooh7-5	0.229	7.48e-10	0.00116661611330176
c14ooh10-2m	0.229	7.36e-10	0.00107580093379521
c14h29oo-6-2	0.229	7.36e-10	0.00107580093379521
c14h29oo-3-2	0.229	7.36e-10	0.00107580093379521
c14ooh7-9	0.229	7.48e-10	0.00116661611330176
c14ooh7-11	0.229	7.48e-10	0.00116661611330176
c14ooh1-2b	0.229	7.36e-10	0.00107580093379521
c14ooh1-2a	0.229	7.36e-10	0.00107580093379521
c14ooh2-2e	0.229	7.36e-10	0.00107580093379521
c14ooh4-2c	0.229	7.36e-10	0.00107580093379521
c13ket9-7-2	0.23	7.24e-10	0.00113428840416964
c13ket5-8-2	0.23	7.24e-10	0.00113428840416964
c13ket7-4-2	0.23	7.24e-10	0.00113428840416964
c13ket11-12-2	0.23	7.24e-10	0.00113428840416964
c13ket5-3	0.23	7.27e-10	0.00120989207762668
c13ket11-9-2	0.23	7.24e-10	0.00113428840416964
c13ket10-12-2	0.23	7.24e-10	0.00113428840416964
c13ket2-4	0.23	7.27e-10	0.00120989207762668
c13ket5-7	0.23	7.27e-10	0.00120989207762668
c13ket1-5-2	0.23	7.24e-10	0.00113428840416964
c13ket2-1	0.23	7.27e-10	0.00120989207762668
c13ket9-5-2	0.23	7.24e-10	0.00113428840416964
c13ket5-2	0.23	7.27e-10	0.00120989207762668
c13ket8-11-2	0.23	7.24e-10	0.00113428840416964
c13ket3-2	0.23	7.27e-10	0.00120989207762668
c13ket4-3-2	0.23	7.24e-10	0.00113428840416964
c13ket5-6	0.23	7.27e-10	0.00120989207762668
c13ket7-10-2	0.23	7.24e-10	0.00113428840416964
c13ket1-2	0.23	7.27e-10	0.00120989207762668
c13ket7-4	0.23	7.27e-10	0.00120989207762668
c13ket7-5-2	0.23	7.24e-10	0.00113428840416964
c13ket4-2-2	0.23	7.24e-10	0.00113428840416964
c13ket3-6	0.23	7.27e-10	0.00120989207762668
c13ket2-3	0.23	7.27e-10	0.00120989207762668
c13ket5-2-2	0.23	7.24e-10	0.00113428840416964
c13ket3-1-2	0.23	7.24e-10	0.00113428840416964
c13ket7-3	0.23	7.27e-10	0.00120989207762668
c13ket10-7-2	0.23	7.24e-10	0.00113428840416964
c13ket12-8-2	0.23	7.24e-10	0.00113428840416964
c13ket1-1-2	0.23	7.24e-10	0.00113428840416964
c13ket6-2	0.23	7.27e-10	0.00120989207762668
c13ket4-7-2	0.23	7.24e-10	0.00113428840416964
c13ket4-8-2	0.23	7.24e-10	0.00113428840416964
c13ket10-8-2	0.23	7.24e-10	0.00113428840416964
c13ket4-8	0.23	7.27e-10	0.00120989207762668
c13ket9-12-2	0.23	7.24e-10	0.00113428840416964
c13ket5-7-2	0.23	7.24e-10	0.00113428840416964
c13ket6-10	0.23	7.27e-10	0.00120989207762668
c13ket3-5	0.23	7.27e-10	0.00120989207762668
c13ket5-4	0.23	7.27e-10	0.00120989207762668
c13ket8-4-2	0.23	7.24e-10	0.00113428840416964
c13ket6-10-2	0.23	7.24e-10	0.00113428840416964
c13ket6-4-2	0.23	7.24e-10	0.00113428840416964
c13ket6-8-2	0.23	7.24e-10	0.00113428840416964
c13ket10-6-2	0.23	7.24e-10	0.00113428840416964
c13ket5-1	0.23	7.27e-10	0.00120989207762668
c13ket6-7	0.23	7.27e-10	0.00120989207762668
c13ket3-7-2	0.23	7.24e-10	0.00113428840416964
c13ket8-7-2	0.23	7.24e-10	0.00113428840416964
c13ket3-4	0.23	7.27e-10	0.00120989207762668
c13ket5-6-2	0.23	7.24e-10	0.00113428840416964
c13ket7-11-2	0.23	7.24e-10	0.00113428840416964
c13ket9-6-2	0.23	7.24e-10	0.00113428840416964
c13ket3-2-2	0.23	7.24e-10	0.00113428840416964
c13ket4-6	0.23	7.27e-10	0.00120989207762668
c13ket5-8	0.23	7.27e-10	0.00120989207762668
c13ket9-8-2	0.23	7.24e-10	0.00113428840416964
c14ooh3-2	0.23	7.48e-10	0.00116661611330176
c14h29o2h-4	0.23	7.48e-10	0.00116661611330176
c14ooh6-2	0.23	7.48e-10	0.00116661611330176
c14h29ooh-2-2	0.23	7.36e-10	0.00107580093379521
c14ooh1-2	0.23	7.48e-10	0.00116661611330176
c14h29o2h-2	0.23	7.48e-10	0.00116661611330176
c14h29ooh-7-2	0.23	7.36e-10	0.00107580093379521
c14h29ooh-11-2	0.23	7.36e-10	0.00107580093379521
c14h29ooh-10-2	0.23	7.36e-10	0.00107580093379521
c14ooh5-2	0.23	7.48e-10	0.00116661611330176
c14h29o2h-7	0.23	7.48e-10	0.00116661611330176
c14h29ooh-9-2	0.23	7.36e-10	0.00107580093379521
c12ooh10oo9-2	0.233	7.12e-10	0.00119935714457051
c12ooh3-2o2	0.233	7.06e-10	0.0012671701556085
c12ooh11oo10-2	0.233	7.12e-10	0.00119935714457051
c12ooh4-oo3-2	0.233	7.12e-10	0.00119935714457051
c12ooh5-oo4-2	0.233	7.12e-10	0.00119935714457051
c12ooh10oo8-2	0.233	7.12e-10	0.00119935714457051
c12ooh6-oo5-2	0.233	7.12e-10	0.00119935714457051
c12ooh4-2o2	0.233	7.06e-10	0.0012671701556085
c12ooh5-6o2	0.233	7.06e-10	0.0012671701556085
c12ooh6-10o2	0.233	7.06e-10	0.0012671701556085
c12ooh8-oo5-2	0.233	7.12e-10	0.00119935714457051
c12ooh1-3o2	0.233	7.06e-10	0.0012671701556085
c12ooh6-oo8-2	0.233	7.12e-10	0.00119935714457051
c12ooh1-oo4-2	0.233	7.12e-10	0.00119935714457051
c12ooh9-oo8-2	0.233	7.12e-10	0.00119935714457051
c12ooh9-oo5-2	0.233	7.12e-10	0.00119935714457051
c12ooh4-oo6-2	0.233	7.12e-10	0.00119935714457051
c12ooh6-oo4-2	0.233	7.12e-10	0.00119935714457051
c12ooh1-oo5-2	0.233	7.12e-10	0.00119935714457051
c12ooh1-2o2	0.233	7.06e-10	0.0012671701556085
c12ooh5-1o2	0.233	7.06e-10	0.0012671701556085
c12ooh10oo7-2	0.233	7.12e-10	0.00119935714457051
c12ooh4-oo8-2	0.233	7.12e-10	0.00119935714457051
c12ooh3-4o2	0.233	7.06e-10	0.0012671701556085
c12ooh2-3o2	0.233	7.06e-10	0.0012671701556085
c12ooh6-4o2	0.233	7.06e-10	0.0012671701556085
c12ooh5-oo2-2	0.233	7.12e-10	0.00119935714457051
c12ooh5-7o2	0.233	7.06e-10	0.0012671701556085
c12ooh7oo11-2	0.233	7.12e-10	0.00119935714457051
c12ooh5-2o2	0.233	7.06e-10	0.0012671701556085
c12ooh3-5o2	0.233	7.06e-10	0.0012671701556085
c12ooh2-oo1-2	0.233	7.12e-10	0.00119935714457051
c12ooh1-oo3-2	0.233	7.12e-10	0.00119935714457051
c12ooh7-oo8-2	0.233	7.12e-10	0.00119935714457051
c12ooh6-oo9-2	0.233	7.12e-10	0.00119935714457051
c12ooh6-7o2	0.233	7.06e-10	0.0012671701556085
c12ooh7-oo6-2	0.233	7.12e-10	0.00119935714457051
c12ooh10oo11-2	0.233	7.12e-10	0.00119935714457051
c12ooh2-6o2	0.233	7.06e-10	0.0012671701556085
c12ooh4-5o2	0.233	7.06e-10	0.0012671701556085
c12ooh6-5o2	0.233	7.06e-10	0.0012671701556085
c12ooh2-oo5-2	0.233	7.12e-10	0.00119935714457051
c12ooh6-oo3-2	0.233	7.12e-10	0.00119935714457051
c12ooh5-oo9-2	0.233	7.12e-10	0.00119935714457051
c12ooh8-oo4-2	0.233	7.12e-10	0.00119935714457051
c12ooh9-oo6-2	0.233	7.12e-10	0.00119935714457051
c12ooh5-4o2	0.233	7.06e-10	0.0012671701556085
c12ooh5-3o2	0.233	7.06e-10	0.0012671701556085
c12ooh4-8o2	0.233	7.06e-10	0.0012671701556085
c12ooh8-oo9-2	0.233	7.12e-10	0.00119935714457051
c12ooh5-8o2	0.233	7.06e-10	0.0012671701556085
c12ooh3-7o2	0.233	7.06e-10	0.0012671701556085
c12ooh3-oo4-2	0.233	7.12e-10	0.00119935714457051
c12ooh6-2o2	0.233	7.06e-10	0.0012671701556085
c17h33-1-2	0.237	7.65e-10	0.00093042297028229
nc14h29chco	0.238	7.64e-10	0.00093042297028229
c17h34-13-2	0.238	7.65e-10	0.00093042297028229
c17h34-6-2	0.238	7.65e-10	0.00093042297028229
c17h34-10-2	0.238	7.65e-10	0.00093042297028229
c17h34-15-2	0.238	7.65e-10	0.00093042297028229
c17h34-14-2	0.238	7.65e-10	0.00093042297028229
c17h34-8-2	0.238	7.65e-10	0.00093042297028229
c17h34-2	0.238	7.7e-10	0.00100332099248513
c17h34-2-2	0.238	7.65e-10	0.00093042297028229
nc13h27coc2h4p	0.239	7.56e-10	0.000974611373714731
nc12h25coc3h6p	0.239	7.64e-10	0.00093042297028229
nc14h29coch2	0.239	7.64e-10	0.00093042297028229
nc15h31co	0.239	7.73e-10	0.00106505346568398
c17h35-1	0.239	7.87e-10	0.00103430799623512
c17h35-2o	0.239	7.65e-10	0.00093042297028229
c17h35-2g	0.239	7.65e-10	0.00093042297028229
c17h35-2f	0.239	7.65e-10	0.00093042297028229
c17h35-2a	0.239	7.65e-10	0.00093042297028229
c17h35-2k	0.239	7.65e-10	0.00093042297028229
c17h35-2j	0.239	7.65e-10	0.00093042297028229
c17h35-2d	0.239	7.65e-10	0.00093042297028229
c17h35-2b	0.239	7.65e-10	0.00093042297028229
c16h32o11-14-2	0.24	7.56e-10	0.000974611373714731
c16h32o1-5-2	0.24	7.56e-10	0.000974611373714731
c16h32o1-2-2	0.24	7.56e-10	0.000974611373714731
c16h32o4-6-2	0.24	7.56e-10	0.000974611373714731
c16h32o14-15-2	0.24	7.56e-10	0.000974611373714731
c16h32o9-11-2	0.24	7.56e-10	0.000974611373714731
c16h32o1-1-2	0.24	7.56e-10	0.000974611373714731
c16h32o4-7-2	0.24	7.56e-10	0.000974611373714731
c16h32o3-6-2	0.24	7.56e-10	0.000974611373714731
c16o6-7	0.24	7.73e-10	0.00106505346568398
c16o1-2	0.24	7.73e-10	0.00106505346568398
c16o5-9	0.24	7.73e-10	0.00106505346568398
c16h32o11-13-2	0.24	7.56e-10	0.000974611373714731
nc15h31cho	0.24	7.73e-10	0.00106505346568398
c16h32o3-5-2	0.24	7.56e-10	0.000974611373714731
c16h32o7-9-2	0.24	7.56e-10	0.000974611373714731
c16h32o6-10-2	0.24	7.56e-10	0.000974611373714731
c16h32o5-8-2	0.24	7.56e-10	0.000974611373714731
c16h32o6-7-2	0.24	7.56e-10	0.000974611373714731
c16h32o12-15-2	0.24	7.56e-10	0.000974611373714731
c16h32o10-11-2	0.24	7.56e-10	0.000974611373714731
c16h32o5-9-2	0.24	7.56e-10	0.000974611373714731
c16h32o3-4-2	0.24	7.56e-10	0.000974611373714731
c16h32o6-8-2	0.24	7.56e-10	0.000974611373714731
c16h32o13-15-2	0.24	7.56e-10	0.000974611373714731
c16h32o12-13-2	0.24	7.56e-10	0.000974611373714731
c16o5-7	0.24	7.73e-10	0.00106505346568398
c16o6-10	0.24	7.73e-10	0.00106505346568398
c16h32o2-4-2	0.24	7.56e-10	0.000974611373714731
c16o6-8	0.24	7.73e-10	0.00106505346568398
c16o5-6	0.24	7.73e-10	0.00106505346568398
c16h32o4-5-2	0.24	7.56e-10	0.000974611373714731
c16h32o2-5-2	0.24	7.56e-10	0.000974611373714731
c16o7-8	0.24	7.73e-10	0.00106505346568398
c16h32o9-12-2	0.24	7.56e-10	0.000974611373714731
c16o4-5	0.24	7.73e-10	0.00106505346568398
c16o4-8	0.24	7.73e-10	0.00106505346568398
c16h32o12-14-2	0.24	7.56e-10	0.000974611373714731
c16o2-6	0.24	7.73e-10	0.00106505346568398
c16h32o7-8-2	0.24	7.56e-10	0.000974611373714731
ic15h31cho	0.24	7.56e-10	0.000974611373714731
